ID,Spending_Score,Segmentation,Age_Group,WE_group,Family_Size_Group,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
461648,1,3,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467631,3,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467804,2,3,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465946,1,1,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460076,1,4,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466000,1,1,2,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
459445,2,3,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466292,3,2,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463804,1,1,4,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464081,3,3,4,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
462543,1,2,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463444,3,2,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463051,1,1,3,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
465893,2,2,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
466812,1,4,2,4,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
463129,1,1,4,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467091,1,4,3,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460268,2,2,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465757,2,1,2,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460021,2,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463859,2,3,2,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460053,2,3,4,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466659,3,2,4,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466533,1,1,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465307,2,2,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464592,1,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460975,3,2,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461647,2,3,4,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467462,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467594,2,2,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
464255,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461701,2,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
466516,1,4,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464036,1,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461887,1,4,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464093,1,4,1,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
466177,2,3,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467486,2,2,3,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
466775,1,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467412,2,2,2,3,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460546,1,3,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
466204,2,3,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459000,3,3,4,4,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460635,3,4,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
466781,2,1,2,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
464992,3,3,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
464921,2,3,2,1,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458982,3,3,4,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461045,1,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
466644,1,3,3,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459623,2,2,3,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459346,2,2,3,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
464183,1,3,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466642,1,4,1,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460519,1,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462687,1,4,1,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
464847,2,1,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467921,1,1,3,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460863,1,1,4,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464168,3,3,3,2,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
464819,1,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
465718,1,3,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
461025,3,4,2,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466243,1,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463059,1,4,2,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
466962,2,3,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463067,1,1,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
465755,1,3,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460088,3,4,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
466301,2,3,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467884,3,4,1,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459908,1,1,4,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459315,1,4,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465343,2,2,3,2,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
467772,1,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
463601,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460292,1,1,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466566,1,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459500,2,2,2,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460267,1,3,1,2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467298,1,1,4,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467095,2,3,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
465919,1,2,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461835,2,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461302,1,4,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461275,3,2,4,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
463115,1,4,2,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
466362,3,2,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462784,1,3,1,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
467498,1,4,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
463490,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463836,1,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459923,1,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
462590,2,4,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464164,3,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460298,1,1,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
467819,1,2,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
460722,2,1,1,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
466407,1,1,4,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
462411,1,1,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466198,3,3,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
462153,1,2,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467180,1,4,2,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
461481,2,3,4,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464589,1,4,1,4,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
461471,2,3,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463981,1,3,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459793,3,1,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464146,1,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464498,2,2,3,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459589,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459775,1,2,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
459829,3,4,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
463314,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
459723,2,3,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459122,2,3,3,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462221,1,4,2,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
463528,3,1,4,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
459112,3,3,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
462694,2,1,4,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466757,1,1,3,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464413,1,2,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
464690,2,4,2,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
466425,2,1,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
460474,2,1,2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
467261,3,3,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
463411,2,3,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463322,3,2,4,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
466193,1,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461555,1,4,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459738,1,4,2,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459008,2,2,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462004,3,3,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459836,3,4,2,3,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
461250,3,4,3,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461926,2,3,4,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459578,2,2,2,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
466003,1,3,1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
465460,1,2,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462862,1,4,2,3,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
466388,1,4,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
465084,3,3,4,3,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465777,1,1,1,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466688,1,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
461029,1,1,3,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
462132,1,2,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464812,3,1,3,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
459351,3,3,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
465099,2,3,2,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
465730,3,1,3,3,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462138,1,2,4,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466144,1,3,3,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465630,1,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460332,1,4,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462342,3,3,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
459007,2,3,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465130,2,3,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459702,1,1,4,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461401,2,1,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463916,1,1,2,3,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
459938,1,2,4,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460199,1,2,2,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466684,2,3,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
465978,2,2,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465682,1,1,2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462693,1,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459734,1,1,4,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459952,1,1,2,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466450,1,4,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466556,1,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459932,1,2,3,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460420,1,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466928,1,4,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463513,3,2,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460123,1,4,2,3,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462357,1,1,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459866,1,2,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464094,3,2,3,2,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467852,1,2,3,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
462526,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461677,1,4,2,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463611,1,1,4,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467389,1,4,3,2,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463180,1,3,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
461572,2,3,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
464607,2,3,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463921,1,2,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467679,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463694,1,4,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467751,2,3,3,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465563,2,2,4,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465589,2,1,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459215,1,3,4,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466826,1,1,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461164,1,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459305,3,2,1,4,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460181,1,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466447,2,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467735,1,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463755,3,2,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460930,1,4,1,4,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465246,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
459683,2,2,4,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463491,2,4,1,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466058,1,1,2,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459985,1,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464523,1,4,1,4,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462815,1,1,4,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464187,1,1,3,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461246,2,3,3,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460655,1,4,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467137,1,4,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462477,1,1,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463906,2,2,2,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465855,1,1,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467334,3,3,4,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461600,1,3,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
465828,1,4,1,3,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463494,2,4,3,2,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460279,3,2,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463136,3,2,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459869,1,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467916,1,3,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465853,2,1,2,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461890,2,3,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466582,1,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461076,1,1,3,2,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
466713,3,3,4,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460753,1,1,2,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460262,1,4,1,3,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465249,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466083,1,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
459137,2,3,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459485,3,1,4,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461734,3,2,4,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467416,1,2,2,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463137,1,4,2,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459839,2,2,3,2,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465665,1,1,4,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466922,1,4,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464747,2,1,4,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464920,1,2,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461638,3,1,4,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461972,2,2,2,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467790,1,4,1,2,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463402,1,4,1,3,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462900,2,2,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460688,1,4,1,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466033,2,2,2,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459620,1,4,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467121,1,1,3,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461440,2,3,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459598,2,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465670,1,4,3,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463985,1,4,1,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466347,1,2,4,3,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459077,3,1,4,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460339,1,1,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459970,1,1,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
