ID,Age,Work_Experience,Spending_Score,Family_Size,Segmentation,Gender_Female,Gender_Male,Ever_Married_No,Ever_Married_Yes,Graduated_No,Graduated_Yes,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Var_1_Cat_1,Var_1_Cat_2,Var_1_Cat_3,Var_1_Cat_4,Var_1_Cat_5,Var_1_Cat_6,Var_1_Cat_7
465563,0.9831900531864327,0.02181053925317817,2,1.3586705459476018,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
465589,-0.030540541264699662,-1.1726773802918895,2,0.2861536118313656,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459215,0.938444462991673,-1.1726773802918895,1,0.2861536118313656,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466826,0.15746460415197702,-1.1726773802918895,1,-0.47480926308974797,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461164,-0.09627968244334437,1.5373321764978183,1,-1.5473261972059846,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
459305,-0.862175648544841,1.757405505833806,3,-0.47480926308974797,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460181,-0.23283781734786213,1.5373321764978183,1,-1.5473261972059846,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466447,0.4977953822854853,-1.1726773802918895,2,0.8764022737692045,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
467735,-1.1426769437453903,0.02181053925317817,1,-0.47480926308974797,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463755,1.1550109545590996,-1.1726773802918895,3,-0.47480926308974797,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460930,-1.1426769437453903,1.6018682576058028,1,1.3586705459476018,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465246,-1.6879010975792967,0.02181053925317817,1,1.3586705459476018,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
459683,0.8466319182819161,0.02181053925317817,2,0.2861536118313656,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463491,-1.04585536661442,1.5373321764978183,2,0.2861536118313656,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466058,-0.3767809776438936,0.02181053925317817,1,0.2861536118313656,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
459985,-0.09627968244334437,1.463786823516572,1,-0.47480926308974797,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464523,-0.7748793049969794,1.757405505833806,1,0.2861536118313656,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462815,1.9104869467072747,0.02181053925317817,1,-1.5473261972059846,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464187,0.03361436901535839,1.5373321764978183,1,-1.5473261972059846,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
461246,0.6022126848157192,-1.1726773802918895,2,1.3586705459476018,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460655,-1.9416453841746193,0.02181053925317817,1,0.8764022737692045,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467137,0.9831900531864327,-1.1726773802918895,1,-1.5473261972059846,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462477,-1.2431530169155556,1.3786446668348955,1,0.2861536118313656,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463906,-0.030540541264699662,-1.1726773802918895,2,0.8764022737692045,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465855,0.0962596110119725,0.02181053925317817,1,-1.5473261972059846,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
467334,1.5415290116029459,-1.1726773802918895,3,-0.47480926308974797,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461600,-0.7748793049969794,0.02181053925317817,1,1.3586705459476018,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
465828,-0.862175648544841,1.5373321764978183,1,0.8764022737692045,4,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
463494,0.38911498845760417,-1.1726773802918895,2,0.8764022737692045,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460279,-1.04585536661442,1.278087729350627,3,-0.47480926308974797,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
463136,-0.3767809776438936,0.02181053925317817,3,0.2861536118313656,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459869,-1.4562507132736706,0.02181053925317817,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467916,0.44400971567460923,1.278087729350627,1,-1.5473261972059846,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465853,-0.5289538197528298,-1.1726773802918895,2,-0.47480926308974797,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461890,0.2758085292667745,-1.1726773802918895,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466582,-1.4562507132736706,0.02181053925317817,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461076,0.0962596110119725,0.02181053925317817,1,2.431187480063839,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
466713,1.393585399845686,0.02181053925317817,3,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460753,-0.5289538197528298,0.02181053925317817,1,1.7664225601509063,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
460262,-0.9524317477577589,1.5373321764978183,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465249,-1.9416453841746193,0.02181053925317817,1,0.8764022737692045,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466083,-1.6879010975792967,0.5087962957220021,1,-0.47480926308974797,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
459137,0.0962596110119725,1.3786446668348955,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459485,2.0028303058832533,0.02181053925317817,3,-0.47480926308974797,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461734,1.8148251604665753,0.02181053925317817,3,-0.47480926308974797,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467416,-0.1636832812857786,1.463786823516572,1,-1.5473261972059846,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463137,-0.690354747172174,1.463786823516572,1,-1.5473261972059846,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
459839,0.2758085292667745,0.02181053925317817,2,1.3586705459476018,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465665,1.878980070746632,0.02181053925317817,1,-1.5473261972059846,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466922,-1.5695571724645003,-1.1726773802918895,1,0.2861536118313656,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
464747,1.393585399845686,-1.1726773802918895,2,0.8764022737692045,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
464920,-0.30383669012833014,0.5087962957220021,1,-1.5473261972059846,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
461638,1.4313491528260953,-1.1726773802918895,3,-0.47480926308974797,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
461972,-0.030540541264699662,-1.1726773802918895,2,1.3586705459476018,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467790,-1.6879010975792967,0.02181053925317817,1,1.7664225601509063,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
463402,-1.9416453841746193,1.3786446668348955,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462900,-0.09627968244334437,-1.1726773802918895,2,0.2861536118313656,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460688,-0.9524317477577589,1.1561735054982034,1,-0.47480926308974797,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466033,-0.030540541264699662,-1.1726773802918895,2,0.8764022737692045,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459620,-0.862175648544841,0.02181053925317817,1,0.2861536118313656,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
467121,0.7026887579858846,0.02181053925317817,1,0.2861536118313656,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
461440,0.0962596110119725,0.02181053925317817,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459598,-0.030540541264699662,0.02181053925317817,2,-0.47480926308974797,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
465670,0.44400971567460923,1.7107346151556417,1,-1.5473261972059846,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
463985,-0.862175648544841,1.0029755559278495,1,-0.47480926308974797,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
466347,1.4685847240873813,1.1561735054982034,1,0.2861536118313656,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459077,1.8470958579635175,-1.1726773802918895,3,-0.47480926308974797,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
460339,0.5505159158769471,1.0029755559278495,1,-0.47480926308974797,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459970,-0.030540541264699662,0.02181053925317817,1,-0.47480926308974797,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
463464,-2.078203519079137,1.278087729350627,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459313,0.0962596110119725,-1.1726773802918895,2,0.8764022737692045,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
466990,-0.09627968244334437,1.5373321764978183,2,-0.47480926308974797,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460077,-0.6084313619495196,-1.1726773802918895,1,-1.5473261972059846,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460369,0.5505159158769471,-1.1726773802918895,1,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464108,1.02719601288706,0.02181053925317817,2,0.2861536118313656,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
463792,-0.1636832812857786,-1.1726773802918895,1,-1.5473261972059846,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462261,1.02719601288706,-1.1726773802918895,2,0.2861536118313656,3,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
463312,-0.030540541264699662,0.8002006515866025,1,-1.5473261972059846,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
462667,-0.030540541264699662,0.5087962957220021,2,-0.47480926308974797,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
462917,1.236934339781754,0.02181053925317817,1,-1.5473261972059846,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
463898,-0.1636832812857786,-1.1726773802918895,1,-0.47480926308974797,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459157,-0.23283781734786213,0.02181053925317817,1,-1.5473261972059846,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
460287,0.7026887579858846,-1.1726773802918895,1,-1.5473261972059846,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460521,-0.09627968244334437,0.02181053925317817,1,0.2861536118313656,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460684,1.1130841046451354,1.463786823516572,1,-0.47480926308974797,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462319,0.38911498845760417,0.02181053925317817,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
460614,-0.1636832812857786,0.02181053925317817,2,0.8764022737692045,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
462925,-0.7748793049969794,-1.1726773802918895,2,-0.47480926308974797,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
465128,1.1130841046451354,0.02181053925317817,2,0.2861536118313656,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465222,1.393585399845686,1.463786823516572,1,-0.47480926308974797,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467850,-1.9416453841746193,-1.1726773802918895,1,-0.47480926308974797,4,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
465488,-2.078203519079137,-1.1726773802918895,1,0.8764022737692045,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461266,-0.3767809776438936,-1.1726773802918895,1,-1.5473261972059846,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467453,0.4977953822854853,0.02181053925317817,1,-1.5473261972059846,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467672,-0.30383669012833014,1.3786446668348955,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466606,-0.3767809776438936,-1.1726773802918895,1,0.2861536118313656,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
465596,-0.30383669012833014,1.463786823516572,3,-0.47480926308974797,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
462309,-0.7748793049969794,-1.1726773802918895,1,-1.5473261972059846,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
461840,0.38911498845760417,1.463786823516572,3,0.8764022737692045,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461284,-1.4562507132736706,0.02181053925317817,1,0.8764022737692045,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467878,0.0962596110119725,-1.1726773802918895,2,0.8764022737692045,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465553,0.38911498845760417,1.463786823516572,2,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463346,-0.030540541264699662,0.02181053925317817,1,0.2861536118313656,4,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
466232,0.9831900531864327,-1.1726773802918895,3,0.2861536118313656,3,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465183,-0.1636832812857786,0.8002006515866025,1,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
462382,1.5415290116029459,0.02181053925317817,3,-0.47480926308974797,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
461363,0.2758085292667745,-1.1726773802918895,1,-1.5473261972059846,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465658,1.4685847240873813,-1.1726773802918895,2,0.8764022737692045,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460748,1.02719601288706,-1.1726773802918895,1,-0.47480926308974797,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
466217,-1.04585536661442,-1.1726773802918895,1,-0.47480926308974797,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
465484,0.8929339539735148,-1.1726773802918895,1,-0.47480926308974797,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459401,-1.1426769437453903,0.02181053925317817,1,0.2861536118313656,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
459783,-2.078203519079137,-1.1726773802918895,3,0.2861536118313656,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
462326,0.0962596110119725,1.0029755559278495,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459870,0.4977953822854853,1.659223597028368,3,0.8764022737692045,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
467676,-0.030540541264699662,1.463786823516572,1,-0.47480926308974797,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464488,-0.030540541264699662,1.1561735054982034,1,2.7098820828065557,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466076,-1.9416453841746193,1.463786823516572,1,0.2861536118313656,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462275,0.0962596110119725,0.02181053925317817,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459396,0.5505159158769471,-1.1726773802918895,1,-1.5473261972059846,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
464417,1.5053066848625527,0.5087962957220021,2,-0.47480926308974797,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467311,1.316411881978445,0.02181053925317817,3,0.2861536118313656,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464034,-0.23283781734786213,0.8002006515866025,1,-1.5473261972059846,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467748,-0.1636832812857786,0.02181053925317817,3,0.8764022737692045,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
465010,0.0962596110119725,0.02181053925317817,1,0.2861536118313656,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
459886,-1.1426769437453903,0.02181053925317817,1,0.8764022737692045,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466435,-0.6084313619495196,0.02181053925317817,3,1.3586705459476018,4,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
463885,0.6022126848157192,0.02181053925317817,1,-1.5473261972059846,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462915,1.0704863967342955,1.1561735054982034,2,0.2861536118313656,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
462824,-0.1636832812857786,-1.1726773802918895,2,0.2861536118313656,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460696,1.5415290116029459,0.02181053925317817,1,-1.5473261972059846,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466662,-0.7748793049969794,0.02181053925317817,1,0.2861536118313656,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
461658,1.1130841046451354,-1.1726773802918895,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467142,-0.030540541264699662,-1.1726773802918895,1,0.8764022737692045,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
460127,0.0962596110119725,1.463786823516572,1,0.2861536118313656,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467542,-0.7748793049969794,1.5373321764978183,1,-1.5473261972059846,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462901,0.33306449827627066,1.5373321764978183,1,-1.5473261972059846,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
465547,1.3552782648965527,-1.1726773802918895,1,-1.5473261972059846,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
464797,-0.1636832812857786,1.5373321764978183,2,0.8764022737692045,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
460867,-0.030540541264699662,-1.1726773802918895,2,1.3586705459476018,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
464438,0.5505159158769471,-1.1726773802918895,2,0.2861536118313656,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460779,-0.9524317477577589,0.02181053925317817,1,-0.47480926308974797,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
458996,1.4685847240873813,0.02181053925317817,1,-1.5473261972059846,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
460276,-0.23283781734786213,0.8002006515866025,1,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466478,0.6022126848157192,-1.1726773802918895,2,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
463834,0.03361436901535839,0.02181053925317817,2,0.8764022737692045,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
465796,1.236934339781754,-1.1726773802918895,2,0.8764022737692045,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460654,0.44400971567460923,-1.1726773802918895,2,-0.47480926308974797,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
459752,1.1550109545590996,-1.1726773802918895,2,0.2861536118313656,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459057,1.3552782648965527,-1.1726773802918895,3,0.2861536118313656,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
465641,0.38911498845760417,-1.1726773802918895,2,-0.47480926308974797,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467854,-0.9524317477577589,1.5373321764978183,1,-0.47480926308974797,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459291,-0.1636832812857786,-1.1726773802918895,1,-1.5473261972059846,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
460749,-0.30383669012833014,0.02181053925317817,1,-0.47480926308974797,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
467861,-1.04585536661442,0.02181053925317817,1,0.8764022737692045,4,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459446,-0.30383669012833014,0.02181053925317817,2,0.2861536118313656,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
459229,1.236934339781754,-1.1726773802918895,2,0.8764022737692045,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466038,-1.04585536661442,1.5373321764978183,1,-1.5473261972059846,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
459507,1.393585399845686,-1.1726773802918895,3,-0.47480926308974797,4,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
467494,1.782158493615663,-1.1726773802918895,3,0.2861536118313656,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466794,0.9831900531864327,-1.1726773802918895,2,0.8764022737692045,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
464682,0.5505159158769471,1.0029755559278495,2,2.7098820828065557,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
459472,1.6816824204454963,0.02181053925317817,3,-0.47480926308974797,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
466023,1.3552782648965527,-1.1726773802918895,3,0.2861536118313656,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
467538,0.5505159158769471,-1.1726773802918895,1,0.2861536118313656,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459266,-1.1426769437453903,1.1561735054982034,1,1.3586705459476018,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467642,0.33306449827627066,0.5087962957220021,2,0.8764022737692045,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466477,-0.30383669012833014,0.02181053925317817,2,-0.47480926308974797,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
459579,-0.030540541264699662,1.0029755559278495,2,1.3586705459476018,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
464143,-0.5289538197528298,1.5373321764978183,1,1.3586705459476018,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
467678,0.8466319182819161,0.02181053925317817,1,-0.47480926308974797,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
466053,-1.2431530169155556,0.5087962957220021,1,-1.5473261972059846,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
467038,1.0704863967342955,0.02181053925317817,3,-0.47480926308974797,3,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
